waspbust_id,nest_foundDate,municip_name,species,nest_locType,nest_hight,nest_diameter,nest_longitude,nest_latitude,nest_status,nest_judgementDate,municip_code,colonies_amount,food_fruit,food_apple,food_txakoli,food_kiwi,food_pear,food_blueberry,food_raspberry,station_code,month,year_offset,index,MMM,year,station_name,code_merge,merge_cod,weath_days_frost,weath_humidity,weath_maxLevel,weath_midLevel,weath_minLevel,weath_days_rain,weath_days_rain1mm,weath_accuRainfall,weath_10minRainfall,weath_1dayRainfall,weath_solar,weath_meanTemp,weath_maxTemp,weath_maxMeanTemp,weath_minTemp,weath_meanWindM,weath_maxWindM,weath_meanDayMaxWind
1407,9/18/2018 0:00,Bedia,AVISPA ASIÁTICA,ARBOLADO,30,50,"5,157,780,179","4,784,237,342",CERRADA - ELIMINADO,9/20/2018 0:00,48092,0,5,1,0,0,0,0,0,C079,9,2017,3402,SET,2017,Amorebieta,C079_Amorebieta_2017_SET,C079_Amorebieta_2017_SET,0,85.3,0.724,0.334,0.196990724,19,13,115.1,3.3,29.4,12.55258898,16.6,32.3,22,12.1,11.65164552,76.22531558,40.21253525
1408,9/16/2019 0:00,Bedia,AVISPA ASIÁTICA,CONSTRUCCIÓN,10,5,"5,147,994,276","4,783,985,645",CERRADA - ELIMINADO,9/19/2019 0:00,48092,0,5,1,0,0,0,0,0,C079,9,2018,3506,SET,2018,Amorebieta,C079_Amorebieta_2018_SET,C079_Amorebieta_2018_SET,0,78.8,0.391,0.27,0.205835752,8,3,10.2,1,3.2,12.53818534,19.2,34.4,25.7,14.1,11.19417609,72.56798368,40.1998918
1409,9/23/2019 0:00,Bedia,AVISPA ASIÁTICA,ARBOLADO,6,10,"5,147,905,648","4,783,937,958",CERRADA - ELIMINADO,9/27/2019 0:00,48092,0,5,1,0,0,0,0,0,C079,9,2018,3506,SET,2018,Amorebieta,C079_Amorebieta_2018_SET,C079_Amorebieta_2018_SET,0,78.8,0.391,0.27,0.205835752,8,3,10.2,1,3.2,12.53818534,19.2,34.4,25.7,14.1,11.19417609,72.56798368,40.1998918
1410,9/23/2019 0:00,Bedia,AVISPA ASIÁTICA,CONSTRUCCIÓN,6,20,"5,151,358,927","4784744,48",CERRADA - ELIMINADO,9/27/2019 0:00,48092,0,5,1,0,0,0,0,0,C079,9,2018,3506,SET,2018,Amorebieta,C079_Amorebieta_2018_SET,C079_Amorebieta_2018_SET,0,78.8,0.391,0.27,0.205835752,8,3,10.2,1,3.2,12.53818534,19.2,34.4,25.7,14.1,11.19417609,72.56798368,40.1998918
1411,2/10/2019 0:00,Bedia,AVISPA ASIÁTICA,ARBOLADO,8,50,"5,147,407,518","4,783,985,766",CERRADA - ELIMINADO,2/10/2019 0:00,48092,0,5,1,0,0,0,0,0,C079,2,2018,643,FEB,2018,Amorebieta,C079_Amorebieta_2018_FEB,C079_Amorebieta_2018_FEB,7,99,2.049,0.963,0.227761297,20,20,292.3,1.9,36.6,12.58418687,5.5,21.1,9.3,2.3,11.43055274,79.5818225,40.1424809
1412,2/10/2019 0:00,Bedia,AVISPA ASIÁTICA,CONSTRUCCIÓN,8,20,"5,154,989,997","4784974,94",CERRADA - ELIMINADO,2/10/2019 0:00,48092,0,5,1,0,0,0,0,0,C079,2,2018,643,FEB,2018,Amorebieta,C079_Amorebieta_2018_FEB,C079_Amorebieta_2018_FEB,7,99,2.049,0.963,0.227761297,20,20,292.3,1.9,36.6,12.58418687,5.5,21.1,9.3,2.3,11.43055274,79.5818225,40.1424809
1413,2/10/2019 0:00,Bedia,AVISPA ASIÁTICA,CONSTRUCCIÓN,2,8,,,CERRADA - ELIMINADO,2/10/2019 0:00,48092,0,5,1,0,0,0,0,0,C079,2,2018,643,FEB,2018,Amorebieta,C079_Amorebieta_2018_FEB,C079_Amorebieta_2018_FEB,7,99,2.049,0.963,0.227761297,20,20,292.3,1.9,36.6,12.58418687,5.5,21.1,9.3,2.3,11.43055274,79.5818225,40.1424809
1414,4/10/2019 0:00,Bedia,AVISPA ASIÁTICA,CONSTRUCCIÓN,1,20,"5,147,341,572","4784589,29",CERRADA - ELIMINADO,4/10/2019 0:00,48092,0,5,1,0,0,0,0,0,C079,4,2018,1461,ABR,2018,Amorebieta,C079_Amorebieta_2018_ABR,C079_Amorebieta_2018_ABR,0,71.2,3.087,0.643,0.222463609,18,14,187.1,3.5,75.8,12.4849162,13.6,29.2,18.7,9,10.34663067,73.37323469,40.10433805
1415,4/10/2019 0:00,Bedia,AVISPA ASIÁTICA,ARBOLADO,18,40,"5,147,374,963","4,784,570,978",CERRADA - ELIMINADO,4/10/2019 0:00,48092,0,5,1,0,0,0,0,0,C079,4,2018,1461,ABR,2018,Amorebieta,C079_Amorebieta_2018_ABR,C079_Amorebieta_2018_ABR,0,71.2,3.087,0.643,0.222463609,18,14,187.1,3.5,75.8,12.4849162,13.6,29.2,18.7,9,10.34663067,73.37323469,40.10433805
1416,7/10/2019 0:00,Bedia,AVISPA ASIÁTICA,ARBOLADO,20,20,"5,153,812,546","4,784,302,039",CERRADA - ELIMINADO,9/10/2019 0:00,48092,0,5,1,0,0,0,0,0,C079,7,2018,2688,JUL,2018,Amorebieta,C079_Amorebieta_2018_JUL,C079_Amorebieta_2018_JUL,0,80.9,1.282,0.363,0.191599588,16,11,88.6,11.2,35.9,12.55269581,21,29.6,25.6,17,11.46653263,74.07628703,40.26260635
1417,9/10/2019 0:00,Bedia,AVISPA ASIÁTICA,ARBOLADO,18,20,"5,157,786,167","4,784,237,586",CERRADA - ELIMINADO,10/17/2019 0:00,48092,0,5,1,0,0,0,0,0,C079,9,2018,3506,SET,2018,Amorebieta,C079_Amorebieta_2018_SET,C079_Amorebieta_2018_SET,0,78.8,0.391,0.27,0.205835752,8,3,10.2,1,3.2,12.53818534,19.2,34.4,25.7,14.1,11.19417609,72.56798368,40.1998918
1418,10/14/2019 0:00,Bedia,AVISPA ASIÁTICA,ARBOLADO,20,20,"5,157,986,307","4784176,86",CERRADA - ELIMINADO,12/11/2019 0:00,48092,0,5,1,0,0,0,0,0,C079,10,2018,3915,OCT,2018,Amorebieta,C079_Amorebieta_2018_OCT,C079_Amorebieta_2018_OCT,0,81,1.159,0.35,0.201180763,13,10,195,7.3,50.9,12.55614475,13.9,29.2,19.4,9.7,11.47116978,73.87645461,40.14220893
1419,10/24/2019 0:00,Bedia,AVISPA ASIÁTICA,CONSTRUCCIÓN,1,20,"5,149,919,039","4,782,979,321",CERRADA - ELIMINADO,10/24/2019 0:00,48092,0,5,1,0,0,0,0,0,C079,10,2018,3915,OCT,2018,Amorebieta,C079_Amorebieta_2018_OCT,C079_Amorebieta_2018_OCT,0,81,1.159,0.35,0.201180763,13,10,195,7.3,50.9,12.55614475,13.9,29.2,19.4,9.7,11.47116978,73.87645461,40.14220893
1420,11/18/2019 0:00,Bedia,AVISPA ASIÁTICA,CONSTRUCCIÓN,8,40,"5,161,109,438","4,783,794,569",CERRADA - ELIMINADO,11/20/2019 0:00,48092,0,5,1,0,0,0,0,0,C079,11,2018,4324,NOV,2018,Amorebieta,C079_Amorebieta_2018_NOV,C079_Amorebieta_2018_NOV,0,77,0.925,0.434,0.19937045,21,15,80.5,1.4,26.6,12.51510092,11.4,22.1,16.4,7.1,10.64926892,74.08785703,40.10172348
1421,12/20/2018 0:00,Bedia,AVISPA ASIÁTICA,ARBOLADO,15,40,"516132,38","4,784,243,338",CERRADA - ELIMINADO,12/20/2018 0:00,48092,0,5,1,0,0,0,0,0,C079,12,2017,4629,DIC,2017,Amorebieta,C079_Amorebieta_2017_DIC,C079_Amorebieta_2017_DIC,2,91.6,1.991,0.812,0.217283498,23,22,327.2,3.2,47.1,12.53649097,7.5,19.6,12,4.2,11.01167656,75.79830384,40.1634447
1422,11/16/2018 0:00,Bedia,AVISPA ASIÁTICA,ARBOLADO,3,10,"5,166,859,721","4,783,972,693",CERRADA - ELIMINADO,11/27/2018 0:00,48092,0,5,1,0,0,0,0,0,C079,11,2017,4220,NOV,2017,Amorebieta,C079_Amorebieta_2017_NOV,C079_Amorebieta_2017_NOV,0,87,1.228,0.465,0.202353876,16,16,193.4,1.9,38.7,12.53616383,9.6,23,15.2,5.5,11.57605719,74.87101154,40.16235965
1423,10/29/2018 0:00,Bedia,AVISPA ASIÁTICA,ARBOLADO,1,40,"5,152,720,328","4,784,452,002",CERRADA - ELIMINADO,2/11/2018 0:00,48092,0,5,1,0,0,0,0,0,C079,10,2017,3811,OCT,2017,Amorebieta,C079_Amorebieta_2017_OCT,C079_Amorebieta_2017_OCT,0,85.9,0.347,0.251,0.193992935,11,7,18,0.9,4.6,12.57006268,15.6,30,22.3,10.8,11.85887653,74.91604298,40.21777984
1424,10/18/2018 0:00,Bedia,AVISPA ASIÁTICA,ARBOLADO,2,20,"5,160,265,174","4,784,259,333",CERRADA - ELIMINADO,10/19/2018 0:00,48092,0,5,1,0,0,0,0,0,C079,10,2017,3811,OCT,2017,Amorebieta,C079_Amorebieta_2017_OCT,C079_Amorebieta_2017_OCT,0,85.9,0.347,0.251,0.193992935,11,7,18,0.9,4.6,12.57006268,15.6,30,22.3,10.8,11.85887653,74.91604298,40.21777984
1425,10/18/2018 0:00,Bedia,AVISPA ASIÁTICA,ARBOLADO,3,20,"5,159,043,605","4,784,280,846",CERRADA - ELIMINADO,10/19/2018 0:00,48092,0,5,1,0,0,0,0,0,C079,10,2017,3811,OCT,2017,Amorebieta,C079_Amorebieta_2017_OCT,C079_Amorebieta_2017_OCT,0,85.9,0.347,0.251,0.193992935,11,7,18,0.9,4.6,12.57006268,15.6,30,22.3,10.8,11.85887653,74.91604298,40.21777984
1426,4/10/2018 0:00,Bedia,AVISPA ASIÁTICA,ARBOLADO,11,20,"5,155,421,393","4,783,739,009",CERRADA - ELIMINADO,4/10/2018 0:00,48092,0,5,1,0,0,0,0,0,C079,4,2017,1357,ABR,2017,Amorebieta,C079_Amorebieta_2017_ABR,C079_Amorebieta_2017_ABR,0,71.7,0.867,0.396,0.233913165,8,8,78.3,2.1,15.2,12.53482935,11.9,28.3,18.2,6,10.5718614,74.31770264,40.11217369
1427,4/10/2018 0:00,Bedia,AVISPA ASIÁTICA,ARBOLADO,1,1,"5,152,827,374","4785032,99",CERRADA - ELIMINADO,4/10/2018 0:00,48092,0,5,1,0,0,0,0,0,C079,4,2017,1357,ABR,2017,Amorebieta,C079_Amorebieta_2017_ABR,C079_Amorebieta_2017_ABR,0,71.7,0.867,0.396,0.233913165,8,8,78.3,2.1,15.2,12.53482935,11.9,28.3,18.2,6,10.5718614,74.31770264,40.11217369
1428,4/10/2018 0:00,Bedia,AVISPA ASIÁTICA,ARBOLADO,0,25,"5,151,116,614","4,783,293,877",CERRADA - ELIMINADO,4/10/2018 0:00,48092,0,5,1,0,0,0,0,0,C079,4,2017,1357,ABR,2017,Amorebieta,C079_Amorebieta_2017_ABR,C079_Amorebieta_2017_ABR,0,71.7,0.867,0.396,0.233913165,8,8,78.3,2.1,15.2,12.53482935,11.9,28.3,18.2,6,10.5718614,74.31770264,40.11217369
1429,9/24/2018 0:00,Bedia,AVISPA ASIÁTICA,ARBOLADO,1,30,"5,154,474,355","4,784,258,832",CERRADA - ELIMINADO,9/25/2018 0:00,48092,0,5,1,0,0,0,0,0,C079,9,2017,3402,SET,2017,Amorebieta,C079_Amorebieta_2017_SET,C079_Amorebieta_2017_SET,0,85.3,0.724,0.334,0.196990724,19,13,115.1,3.3,29.4,12.55258898,16.6,32.3,22,12.1,11.65164552,76.22531558,40.21253525
1430,9/24/2018 0:00,Bedia,AVISPA ASIÁTICA,ARBOLADO,2,25,"5,152,762,256","4,784,452,633",CERRADA - ELIMINADO,9/25/2018 0:00,48092,0,5,1,0,0,0,0,0,C079,9,2017,3402,SET,2017,Amorebieta,C079_Amorebieta_2017_SET,C079_Amorebieta_2017_SET,0,85.3,0.724,0.334,0.196990724,19,13,115.1,3.3,29.4,12.55258898,16.6,32.3,22,12.1,11.65164552,76.22531558,40.21253525
1431,6/9/2018 0:00,Bedia,AVISPA ASIÁTICA,CONSTRUCCIÓN,25,40,"5,161,524,783","4,784,238,573",PENDIENTE DE GRUPO,,48092,0,5,1,0,0,0,0,0,C079,6,2017,2175,JUN,2017,Amorebieta,C079_Amorebieta_2017_JUN,C079_Amorebieta_2017_JUN,0,79.4,0.467,0.298,0.205037061,16,9,73.9,5.5,18.6,12.52481759,19.2,38.4,24.6,14.9,11.4156809,74.42665041,40.20359792
1432,8/13/2018 0:00,Bedia,AVISPA ASIÁTICA,ARBOLADO,8,20,"5,158,856,213","4,784,086,007",CERRADA - ELIMINADO,8/17/2018 0:00,48092,0,5,1,0,0,0,0,0,C079,8,2017,2993,AGO,2017,Amorebieta,C079_Amorebieta_2017_AGO,C079_Amorebieta_2017_AGO,0,81.1,0.44,0.265,0.199910131,13,10,55.2,3.9,13.4,12.527689,19.7,36.8,25.4,15.2,11.4422276,75.04279021,40.27864096
1433,9/1/2018 0:00,Bedia,AVISPA ASIÁTICA,ARBOLADO,13,50,"5,161,820,746","4,783,938,246",PENDIENTE DE GRUPO,,48092,0,5,1,0,0,0,0,0,C079,9,2017,3402,SET,2017,Amorebieta,C079_Amorebieta_2017_SET,C079_Amorebieta_2017_SET,0,85.3,0.724,0.334,0.196990724,19,13,115.1,3.3,29.4,12.55258898,16.6,32.3,22,12.1,11.65164552,76.22531558,40.21253525
1434,9/1/2018 0:00,Bedia,AVISPA ASIÁTICA,ARBOLADO,10,30,"5,161,820,746","4,783,938,246",PENDIENTE DE GRUPO,,48092,0,5,1,0,0,0,0,0,C079,9,2017,3402,SET,2017,Amorebieta,C079_Amorebieta_2017_SET,C079_Amorebieta_2017_SET,0,85.3,0.724,0.334,0.196990724,19,13,115.1,3.3,29.4,12.55258898,16.6,32.3,22,12.1,11.65164552,76.22531558,40.21253525
1435,3/20/2019 0:00,Berango,AVISPA ASIÁTICA,ARBOLADO,5,20,"5,024,889,697","4,800,612,042",CERRADA - NO ELIMINABLE,10/5/2019 0:00,48016,0,10,3,1,0,0,0,0,C042,3,2018,1082,MAR,2018,Punta Galea,C042_Punta Galea_2018_MAR,C042_Punta Galea_2018_MAR,0,64.8,0.940560479,0.259858961,0.188791822,25,17,86.8,1.6,17.5,12.24023998,11.5,20.1,14.4,8.6,27,118.8,78.3
1436,8/4/2019 0:00,Berango,AVISPA ASIÁTICA,CONSTRUCCIÓN,1,10,,,CERRADA - ELIMINADO,9/4/2019 0:00,48016,0,10,3,1,0,0,0,0,C042,8,2018,3127,AGO,2018,Punta Galea,C042_Punta Galea_2018_AGO,C042_Punta Galea_2018_AGO,0,84.2,0.776118565,0.355341508,0.193537258,11,7,37.6,3.1,10.1,12.48053673,20.9,32.7,23.6,18,14.4,94.3,39.9
1437,4/23/2019 0:00,Berango,AVISPA ASIÁTICA,CONSTRUCCIÓN,3,3,"5,000,147,695","4,801,888,993",CERRADA - ELIMINADO,4/24/2019 0:00,48016,0,10,3,1,0,0,0,0,C042,4,2018,1491,ABR,2018,Punta Galea,C042_Punta Galea_2018_ABR,C042_Punta Galea_2018_ABR,0,73.2,0.94831504,0.345412024,0.179590847,18,12,80.6,6.5,15.9,12.42304418,14.2,29.6,17.8,11.2,16.7,107.3,47.4
1438,9/5/2019 0:00,Berango,AVISPA ASIÁTICA,CONSTRUCCIÓN,3,8,"5,006,215,151","4801890,76",CERRADA - ELIMINADO,10/5/2019 0:00,48016,0,10,3,1,0,0,0,0,C042,9,2018,3536,SET,2018,Punta Galea,C042_Punta Galea_2018_SET,C042_Punta Galea_2018_SET,0,84.5,0.735560195,0.335200279,0.193600872,5,3,20.1,7.6,12.9,12.57796332,19.8,34.3,23.1,16.8,12.1,99.4,35.5
1439,5/6/2019 0:00,Berango,AVISPA ASIÁTICA,CONSTRUCCIÓN,5,15,"5,002,460,941","4,801,535,334",CERRADA - ELIMINADO,6/6/2019 0:00,48016,0,10,3,1,0,0,0,0,C042,5,2018,1900,MAY,2018,Punta Galea,C042_Punta Galea_2018_MAY,C042_Punta Galea_2018_MAY,0,82.8,0.910817542,0.342443892,0.193129253,15,8,87.2,7.8,29.4,12.53995948,14.5,23,17.1,12.1,14.1,82.8,38.4
1440,11/6/2019 0:00,Berango,AVISPA ASIÁTICA,CONSTRUCCIÓN,2,30,"5,002,863,531","4,801,513,572",CERRADA - ELIMINADO,11/6/2019 0:00,48016,0,10,3,1,0,0,0,0,C042,11,2018,4354,NOV,2018,Punta Galea,C042_Punta Galea_2018_NOV,C042_Punta Galea_2018_NOV,0,75,0.964583667,0.327081013,0.179849994,15,10,63.6,2.3,15.6,12.37282603,13.7,22.6,16.9,10.7,19.7,125.3,63.5
1441,6/24/2019 0:00,Berango,AVISPA ASIÁTICA,CONSTRUCCIÓN,5,20,"5,012,883,821","4,800,486,988",CERRADA - ELIMINADO,6/27/2019 0:00,48016,0,10,3,1,0,0,0,0,C042,6,2018,2309,JUN,2018,Punta Galea,C042_Punta Galea_2018_JUN,C042_Punta Galea_2018_JUN,0,84.5,0.818708395,0.324161857,0.18850921,16,12,56.9,3,12.5,12.5521297,18.2,25.1,20.7,16,13.9,75.6,37.6
1442,6/24/2019 0:00,Berango,AVISPA ASIÁTICA,CONSTRUCCIÓN,4,30,"5,022,475,466","4,799,398,235",CERRADA - ELIMINADO,6/27/2019 0:00,48016,0,10,3,1,0,0,0,0,C042,6,2018,2309,JUN,2018,Punta Galea,C042_Punta Galea_2018_JUN,C042_Punta Galea_2018_JUN,0,84.5,0.818708395,0.324161857,0.18850921,16,12,56.9,3,12.5,12.5521297,18.2,25.1,20.7,16,13.9,75.6,37.6
1443,2/7/2019 0:00,Berango,AVISPA ASIÁTICA,CONSTRUCCIÓN,9,6,"5,005,670,108","4,801,768,456",CERRADA - ELIMINADO,2/7/2019 0:00,48016,0,10,3,1,0,0,0,0,C042,2,2018,673,FEB,2018,Punta Galea,C042_Punta Galea_2018_FEB,C042_Punta Galea_2018_FEB,2,77.6,0.95270991,0.294439354,0.193105487,20,17,165.6,1.8,25.8,12.23846865,7.8,20.2,10.1,5.2,21,93.2,57.8
1444,2/7/2019 0:00,Berango,AVISPA ASIÁTICA,ARBOLADO,0,1,"5,017,995,829","4,800,520,272",CERRADA - ELIMINADO,3/7/2019 0:00,48016,0,10,3,1,0,0,0,0,C042,2,2018,673,FEB,2018,Punta Galea,C042_Punta Galea_2018_FEB,C042_Punta Galea_2018_FEB,2,77.6,0.95270991,0.294439354,0.193105487,20,17,165.6,1.8,25.8,12.23846865,7.8,20.2,10.1,5.2,21,93.2,57.8
1445,8/7/2019 0:00,Berango,AVISPA ASIÁTICA,CONSTRUCCIÓN,2,10,"5,014,082,092","4,800,459,642",CERRADA - ELIMINADO,8/7/2019 0:00,48016,0,10,3,1,0,0,0,0,C042,8,2018,3127,AGO,2018,Punta Galea,C042_Punta Galea_2018_AGO,C042_Punta Galea_2018_AGO,0,84.2,0.776118565,0.355341508,0.193537258,11,7,37.6,3.1,10.1,12.48053673,20.9,32.7,23.6,18,14.4,94.3,39.9
1446,10/7/2019 0:00,Berango,AVISPA COMÚN,ARBOLADO,0,2,"502,907,741","4,800,371,273",CERRADA - NO ELIMINABLE,10/7/2019 0:00,48016,0,10,3,1,0,0,0,0,C042,10,2018,3945,OCT,2018,Punta Galea,C042_Punta Galea_2018_OCT,C042_Punta Galea_2018_OCT,0,84.7,0.879383302,0.315684606,0.190335033,12,10,143,3.3,24.2,12.46384976,15.4,29.2,18.8,12.6,18.3,108,49.1
1447,11/7/2019 0:00,Berango,AVISPA ASIÁTICA,CONSTRUCCIÓN,1,20,"5,004,122,908","4,800,434,664",CERRADA - ELIMINADO,7/17/2019 0:00,48016,0,10,3,1,0,0,0,0,C042,11,2018,4354,NOV,2018,Punta Galea,C042_Punta Galea_2018_NOV,C042_Punta Galea_2018_NOV,0,75,0.964583667,0.327081013,0.179849994,15,10,63.6,2.3,15.6,12.37282603,13.7,22.6,16.9,10.7,19.7,125.3,63.5
1448,7/22/2019 0:00,Berango,AVISPA ASIÁTICA,CONSTRUCCIÓN,2,1,"4,999,321,185","4,801,804,828",CERRADA - ELIMINADO,7/23/2019 0:00,48016,0,10,3,1,0,0,0,0,C042,7,2018,2718,JUL,2018,Punta Galea,C042_Punta Galea_2018_JUL,C042_Punta Galea_2018_JUL,0,86.9,0.743987035,0.338437392,0.179217365,14,8,44.1,2.5,14.2,12.49399633,21.2,26.5,23.3,18.9,12.9,76,37
1449,7/29/2019 0:00,Berango,AVISPA ASIÁTICA,ARBOLADO,1,1,"5,011,797,396","4802076,33",CERRADA - ELIMINADO,1/8/2019 0:00,48016,0,10,3,1,0,0,0,0,C042,7,2018,2718,JUL,2018,Punta Galea,C042_Punta Galea_2018_JUL,C042_Punta Galea_2018_JUL,0,86.9,0.743987035,0.338437392,0.179217365,14,8,44.1,2.5,14.2,12.49399633,21.2,26.5,23.3,18.9,12.9,76,37
1450,8/22/2019 0:00,Berango,AVISPA ASIÁTICA,CONSTRUCCIÓN,5,30,"5,002,997,486","4,800,420,501",CERRADA - ELIMINADO,8/26/2019 0:00,48016,0,10,3,1,0,0,0,0,C042,8,2018,3127,AGO,2018,Punta Galea,C042_Punta Galea_2018_AGO,C042_Punta Galea_2018_AGO,0,84.2,0.776118565,0.355341508,0.193537258,11,7,37.6,3.1,10.1,12.48053673,20.9,32.7,23.6,18,14.4,94.3,39.9
1451,8/13/2019 0:00,Berango,AVISPA ASIÁTICA,CONSTRUCCIÓN,3,6,"5,001,945,815","4,800,549,789",CERRADA - ELIMINADO,8/16/2019 0:00,48016,0,10,3,1,0,0,0,0,C042,8,2018,3127,AGO,2018,Punta Galea,C042_Punta Galea_2018_AGO,C042_Punta Galea_2018_AGO,0,84.2,0.776118565,0.355341508,0.193537258,11,7,37.6,3.1,10.1,12.48053673,20.9,32.7,23.6,18,14.4,94.3,39.9
1452,8/16/2019 0:00,Berango,AVISPA ASIÁTICA,CONSTRUCCIÓN,1,50,"5,001,832,376","4800519,11",CERRADA - ELIMINADO,8/16/2019 0:00,48016,0,10,3,1,0,0,0,0,C042,8,2018,3127,AGO,2018,Punta Galea,C042_Punta Galea_2018_AGO,C042_Punta Galea_2018_AGO,0,84.2,0.776118565,0.355341508,0.193537258,11,7,37.6,3.1,10.1,12.48053673,20.9,32.7,23.6,18,14.4,94.3,39.9
1453,8/19/2019 0:00,Berango,AVISPA ASIÁTICA,CONSTRUCCIÓN,5,25,"5,000,772,039","4,800,880,601",CERRADA - ELIMINADO,8/26/2019 0:00,48016,0,10,3,1,0,0,0,0,C042,8,2018,3127,AGO,2018,Punta Galea,C042_Punta Galea_2018_AGO,C042_Punta Galea_2018_AGO,0,84.2,0.776118565,0.355341508,0.193537258,11,7,37.6,3.1,10.1,12.48053673,20.9,32.7,23.6,18,14.4,94.3,39.9
1454,8/20/2019 0:00,Berango,AVISPA ASIÁTICA,ARBOLADO,2,25,"4,999,130,744","4,801,538,231",CERRADA - NO ELIMINABLE,8/22/2019 0:00,48016,0,10,3,1,0,0,0,0,C042,8,2018,3127,AGO,2018,Punta Galea,C042_Punta Galea_2018_AGO,C042_Punta Galea_2018_AGO,0,84.2,0.776118565,0.355341508,0.193537258,11,7,37.6,3.1,10.1,12.48053673,20.9,32.7,23.6,18,14.4,94.3,39.9
1455,9/9/2019 0:00,Berango,AVISPA ASIÁTICA,CONSTRUCCIÓN,2,1,"5,006,212,222","4,801,055,156",CERRADA - ELIMINADO,9/9/2019 0:00,48016,0,10,3,1,0,0,0,0,C042,9,2018,3536,SET,2018,Punta Galea,C042_Punta Galea_2018_SET,C042_Punta Galea_2018_SET,0,84.5,0.735560195,0.335200279,0.193600872,5,3,20.1,7.6,12.9,12.57796332,19.8,34.3,23.1,16.8,12.1,99.4,35.5
1456,8/26/2019 0:00,Berango,AVISPA ASIÁTICA,ARBOLADO,10,100,"5,004,661,966","4801297,17",CERRADA - ELIMINADO,8/28/2019 0:00,48016,0,10,3,1,0,0,0,0,C042,8,2018,3127,AGO,2018,Punta Galea,C042_Punta Galea_2018_AGO,C042_Punta Galea_2018_AGO,0,84.2,0.776118565,0.355341508,0.193537258,11,7,37.6,3.1,10.1,12.48053673,20.9,32.7,23.6,18,14.4,94.3,39.9
1959,5/7/2018 0:00,Dima,AVISPA ASIÁTICA,CONSTRUCCIÓN,16,45,,,CERRADA - ELIMINADO,9/7/2018 0:00,48026,150,42,0,14,3,2,0,0,C079,5,2017,1766,MAY,2017,Amorebieta,C079_Amorebieta_2017_MAY,C079_Amorebieta_2017_MAY,0,71.8,0.972,0.333,0.175348777,12,9,66.2,2.9,27.4,12.5071795,16.9,35.2,23.3,11.4,10.71033051,73.54702181,40.09578858
1457,3/9/2019 0:00,Berango,AVISPA ASIÁTICA,ARBOLADO,3,10,"5,011,495,636","4,799,840,285",CERRADA - ELIMINADO,5/9/2019 0:00,48016,0,10,3,1,0,0,0,0,C042,3,2018,1082,MAR,2018,Punta Galea,C042_Punta Galea_2018_MAR,C042_Punta Galea_2018_MAR,0,64.8,0.940560479,0.259858961,0.188791822,25,17,86.8,1.6,17.5,12.24023998,11.5,20.1,14.4,8.6,27,118.8,78.3
1458,3/9/2019 0:00,Berango,AVISPA ASIÁTICA,ARBOLADO,4,13,"5,016,952,933","4,800,943,013",CERRADA - ELIMINADO,5/9/2019 0:00,48016,0,10,3,1,0,0,0,0,C042,3,2018,1082,MAR,2018,Punta Galea,C042_Punta Galea_2018_MAR,C042_Punta Galea_2018_MAR,0,64.8,0.940560479,0.259858961,0.188791822,25,17,86.8,1.6,17.5,12.24023998,11.5,20.1,14.4,8.6,27,118.8,78.3
1459,3/9/2019 0:00,Berango,AVISPA ASIÁTICA,ARBOLADO,25,50,"5,005,296,189","4,800,138,294",CERRADA - ELIMINADO,12/9/2019 0:00,48016,0,10,3,1,0,0,0,0,C042,3,2018,1082,MAR,2018,Punta Galea,C042_Punta Galea_2018_MAR,C042_Punta Galea_2018_MAR,0,64.8,0.940560479,0.259858961,0.188791822,25,17,86.8,1.6,17.5,12.24023998,11.5,20.1,14.4,8.6,27,118.8,78.3
1460,5/9/2019 0:00,Berango,AVISPA ASIÁTICA,ARBOLADO,1,30,"5,021,885,535","4800724,92",CERRADA - ELIMINADO,5/9/2019 0:00,48016,0,10,3,1,0,0,0,0,C042,5,2018,1900,MAY,2018,Punta Galea,C042_Punta Galea_2018_MAY,C042_Punta Galea_2018_MAY,0,82.8,0.910817542,0.342443892,0.193129253,15,8,87.2,7.8,29.4,12.53995948,14.5,23,17.1,12.1,14.1,82.8,38.4
1461,12/9/2019 0:00,Berango,AVISPA ASIÁTICA,ARBOLADO,30,50,"5,004,312,538","4,799,868,403",CERRADA - ELIMINADO,12/9/2019 0:00,48016,0,10,3,1,0,0,0,0,C042,12,2018,4763,DIC,2018,Punta Galea,C042_Punta Galea_2018_DIC,C042_Punta Galea_2018_DIC,0,75,0.90475328,0.30470884,0.186224941,10,5,23.6,1.8,7.2,12.42888315,12.5,19.8,15.6,9.7,18.3,90,49.8
1462,10/9/2019 0:00,Berango,AVISPA ASIÁTICA,ARBOLADO,5,40,"5,006,515,842","4,801,161,815",CERRADA - ELIMINADO,10/9/2019 0:00,48016,0,10,3,1,0,0,0,0,C042,10,2018,3945,OCT,2018,Punta Galea,C042_Punta Galea_2018_OCT,C042_Punta Galea_2018_OCT,0,84.7,0.879383302,0.315684606,0.190335033,12,10,143,3.3,24.2,12.46384976,15.4,29.2,18.8,12.6,18.3,108,49.1
