waspbust_id,year_x,nest_foundDate,municip_name,species,nest_locType,nest_hight,nest_diameter,nest_longitude,nest_latitude,nest_status,nest_judgementDate,municip_code,colonies_amount,food_fruit,food_apple,food_txakoli,food_kiwi,food_pear,food_blueberry,food_raspberry,station_code,month,year_offset,index,MMM,year_y,station_name,code_merge,merge_cod,weath_days_frost,weath_humidity,weath_maxLevel,weath_midLevel,weath_minLevel,weath_days_rain,weath_days_rain1mm,weath_accuRainfall,weath_10minRainfall,weath_1dayRainfall,weath_solar,weath_meanTemp,weath_maxTemp,weath_maxMeanTemp,weath_minTemp,weath_meanWindM,weath_maxWindM,weath_meanDayMaxWind
1900,2018,2018-10-15 00:00:00,Derio,Vespa Velutina,Natural Environment,10.0,30.0,"510259,2527","4794538,453",Nest Terminated,2018-10-16 00:00:00,48901.0,0.0,8.0,1.0,7.0,0.0,0.0,0.0,0.0,C003,10,2017,3821.0,OCT,2017.0,Derio,C003_Derio_2017_OCT,C003_Derio_2017_OCT,0.0,79.8,0.840366444,0.341634404,0.18501605899999998,10.0,5.0,28.0,1.1,7.9,9.8,16.6,30.6,22.9,11.6,4.8,59.0,25.5
1901,2018,2018-09-20 00:00:00,Derio,Vespa Velutina,Natural Environment,7.0,20.0,"508797,3934","4794679,362",Cannot Terminate,2018-09-21 00:00:00,48901.0,0.0,8.0,1.0,7.0,0.0,0.0,0.0,0.0,C003,9,2017,3412.0,SET,2017.0,Derio,C003_Derio_2017_SET,C003_Derio_2017_SET,0.0,80.9,0.9204760809999999,0.31353992399999997,0.186339762,19.0,14.0,151.2,4.5,36.5,13.0,17.4,31.7,22.9,12.8,4.9,49.0,27.9
1902,2018,2018-11-09 00:00:00,Derio,Vespa Velutina,Urban Environment,1.0,10.0,"509484,7264","4793226,862",Nest Terminated,2018-09-13 00:00:00,48901.0,0.0,8.0,1.0,7.0,0.0,0.0,0.0,0.0,C003,11,2017,4230.0,NOV,2017.0,Derio,C003_Derio_2017_NOV,C003_Derio_2017_NOV,0.0,82.8,1.108259258,0.343464234,0.181911925,16.0,16.0,197.5,2.3,43.9,5.6,10.3,23.4,15.8,6.1,5.1,52.6,29.3
1903,2018,2018-05-09 00:00:00,Derio,Vespa Velutina,,10.0,40.0,"508795,26","4794677,691",Nest Terminated,2018-06-09 00:00:00,48901.0,0.0,8.0,1.0,7.0,0.0,0.0,0.0,0.0,C003,5,2017,1776.0,MAY,2017.0,Derio,C003_Derio_2017_MAY,C003_Derio_2017_MAY,0.0,70.5,0.84305357,0.328087198,0.200063904,14.0,10.0,68.8,3.2,21.2,19.8,17.0,35.3,23.7,11.5,6.0,70.9,30.6
1904,2018,2018-04-09 00:00:00,Derio,Vespa Velutina,Urban Environment,1.0,10.0,"509513,5215","4796777,842",Nest Terminated,2018-05-09 00:00:00,48901.0,0.0,8.0,1.0,7.0,0.0,0.0,0.0,0.0,C003,4,2017,1367.0,ABR,2017.0,Derio,C003_Derio_2017_ABR,C003_Derio_2017_ABR,0.0,71.7,0.900704581,0.318764738,0.185655557,9.0,8.0,75.5,3.0,16.1,17.5,12.2,27.8,18.4,6.0,6.2,68.0,31.9
1905,2018,2018-04-09 00:00:00,Derio,Vespa Velutina,Urban Environment,4.0,1.0,"509030,4617","4793116,634",Nest Terminated,2018-05-09 00:00:00,48901.0,0.0,8.0,1.0,7.0,0.0,0.0,0.0,0.0,C003,4,2017,1367.0,ABR,2017.0,Derio,C003_Derio_2017_ABR,C003_Derio_2017_ABR,0.0,71.7,0.900704581,0.318764738,0.185655557,9.0,8.0,75.5,3.0,16.1,17.5,12.2,27.8,18.4,6.0,6.2,68.0,31.9
1906,2018,2018-04-09 00:00:00,Derio,Vespa Velutina,Urban Environment,4.0,10.0,,,Nest Terminated,2018-05-09 00:00:00,48901.0,0.0,8.0,1.0,7.0,0.0,0.0,0.0,0.0,C003,4,2017,1367.0,ABR,2017.0,Derio,C003_Derio_2017_ABR,C003_Derio_2017_ABR,0.0,71.7,0.900704581,0.318764738,0.185655557,9.0,8.0,75.5,3.0,16.1,17.5,12.2,27.8,18.4,6.0,6.2,68.0,31.9
1907,2018,2018-06-08 00:00:00,Derio,Vespa Velutina,Urban Environment,0.0,10.0,"509347,2774","4793719,972",Nest Terminated,2018-09-08 00:00:00,48901.0,0.0,8.0,1.0,7.0,0.0,0.0,0.0,0.0,C003,6,2017,2185.0,JUN,2017.0,Derio,C003_Derio_2017_JUN,C003_Derio_2017_JUN,0.0,77.6,0.8820745520000001,0.363701737,0.18828619,17.0,11.0,73.2,5.6,17.5,15.8,19.2,36.8,24.6,15.1,6.0,62.6,30.3
1908,2018,2018-07-30 00:00:00,Derio,Vespa Velutina,Urban Environment,20.0,30.0,"509095,3818","4794252,942",Nest Terminated,2018-01-08 00:00:00,48901.0,0.0,8.0,1.0,7.0,0.0,0.0,0.0,0.0,C003,7,2017,2594.0,JUL,2017.0,Derio,C003_Derio_2017_JUL,C003_Derio_2017_JUL,0.0,78.2,0.844501755,0.34483121299999997,0.18872230199999998,12.0,8.0,73.9,5.1,33.3,17.4,20.0,38.2,25.3,15.6,5.6,63.0,29.3
1909,2018,2018-07-27 00:00:00,Derio,Vespa Velutina,Urban Environment,3.0,15.0,"510025,7934","4794085,718",Nest Terminated,2018-01-08 00:00:00,48901.0,0.0,8.0,1.0,7.0,0.0,0.0,0.0,0.0,C003,7,2017,2594.0,JUL,2017.0,Derio,C003_Derio_2017_JUL,C003_Derio_2017_JUL,0.0,78.2,0.844501755,0.34483121299999997,0.18872230199999998,12.0,8.0,73.9,5.1,33.3,17.4,20.0,38.2,25.3,15.6,5.6,63.0,29.3
1910,2018,2018-07-24 00:00:00,Derio,Vespa Velutina,Urban Environment,10.0,50.0,"509054,6716","4793461,111",Nest Terminated,2018-07-27 00:00:00,48901.0,0.0,8.0,1.0,7.0,0.0,0.0,0.0,0.0,C003,7,2017,2594.0,JUL,2017.0,Derio,C003_Derio_2017_JUL,C003_Derio_2017_JUL,0.0,78.2,0.844501755,0.34483121299999997,0.18872230199999998,12.0,8.0,73.9,5.1,33.3,17.4,20.0,38.2,25.3,15.6,5.6,63.0,29.3
1911,2018,2018-07-23 00:00:00,Derio,Vespa Velutina,Urban Environment,6.0,30.0,"509525,6009","4793398,183",Nest Terminated,2018-07-25 00:00:00,48901.0,0.0,8.0,1.0,7.0,0.0,0.0,0.0,0.0,C003,7,2017,2594.0,JUL,2017.0,Derio,C003_Derio_2017_JUL,C003_Derio_2017_JUL,0.0,78.2,0.844501755,0.34483121299999997,0.18872230199999998,12.0,8.0,73.9,5.1,33.3,17.4,20.0,38.2,25.3,15.6,5.6,63.0,29.3
1912,2018,2018-07-20 00:00:00,Derio,Vespa Velutina,Urban Environment,7.0,30.0,"509108,0186","4793298,439",Nest Terminated,2018-07-24 00:00:00,48901.0,0.0,8.0,1.0,7.0,0.0,0.0,0.0,0.0,C003,7,2017,2594.0,JUL,2017.0,Derio,C003_Derio_2017_JUL,C003_Derio_2017_JUL,0.0,78.2,0.844501755,0.34483121299999997,0.18872230199999998,12.0,8.0,73.9,5.1,33.3,17.4,20.0,38.2,25.3,15.6,5.6,63.0,29.3
1913,2018,2018-07-20 00:00:00,Derio,Vespa Velutina,Urban Environment,6.0,20.0,"508703,8884","4793574,784",Nest Terminated,2018-07-25 00:00:00,48901.0,0.0,8.0,1.0,7.0,0.0,0.0,0.0,0.0,C003,7,2017,2594.0,JUL,2017.0,Derio,C003_Derio_2017_JUL,C003_Derio_2017_JUL,0.0,78.2,0.844501755,0.34483121299999997,0.18872230199999998,12.0,8.0,73.9,5.1,33.3,17.4,20.0,38.2,25.3,15.6,5.6,63.0,29.3
1914,2018,2018-07-18 00:00:00,Derio,Vespa Velutina,Urban Environment,6.0,60.0,"509521,1272","4793566,553",Nest Terminated,2018-07-19 00:00:00,48901.0,0.0,8.0,1.0,7.0,0.0,0.0,0.0,0.0,C003,7,2017,2594.0,JUL,2017.0,Derio,C003_Derio_2017_JUL,C003_Derio_2017_JUL,0.0,78.2,0.844501755,0.34483121299999997,0.18872230199999998,12.0,8.0,73.9,5.1,33.3,17.4,20.0,38.2,25.3,15.6,5.6,63.0,29.3
1915,2018,2018-07-17 00:00:00,Derio,Vespa Velutina,Urban Environment,15.0,10.0,"509055,1694","4793643,401",Nest Terminated,2018-07-20 00:00:00,48901.0,0.0,8.0,1.0,7.0,0.0,0.0,0.0,0.0,C003,7,2017,2594.0,JUL,2017.0,Derio,C003_Derio_2017_JUL,C003_Derio_2017_JUL,0.0,78.2,0.844501755,0.34483121299999997,0.18872230199999998,12.0,8.0,73.9,5.1,33.3,17.4,20.0,38.2,25.3,15.6,5.6,63.0,29.3
1916,2018,2018-05-07 00:00:00,Derio,Vespa Velutina,Natural Environment,20.0,96.0,"509166,3441","4793891,286",Nest Terminated,2018-06-07 00:00:00,48901.0,0.0,8.0,1.0,7.0,0.0,0.0,0.0,0.0,C003,5,2017,1776.0,MAY,2017.0,Derio,C003_Derio_2017_MAY,C003_Derio_2017_MAY,0.0,70.5,0.84305357,0.328087198,0.200063904,14.0,10.0,68.8,3.2,21.2,19.8,17.0,35.3,23.7,11.5,6.0,70.9,30.6
1917,2018,2018-06-25 00:00:00,Derio,Vespa Velutina,Urban Environment,12.0,60.0,"509402,7015","4793081,639",Nest Terminated,2018-06-26 00:00:00,48901.0,0.0,8.0,1.0,7.0,0.0,0.0,0.0,0.0,C003,6,2017,2185.0,JUN,2017.0,Derio,C003_Derio_2017_JUN,C003_Derio_2017_JUN,0.0,77.6,0.8820745520000001,0.363701737,0.18828619,17.0,11.0,73.2,5.6,17.5,15.8,19.2,36.8,24.6,15.1,6.0,62.6,30.3
1918,2018,2018-11-06 00:00:00,Derio,Vespa Velutina,Urban Environment,18.0,40.0,"509198,5772","4794955,938",Nest Terminated,2018-06-14 00:00:00,48901.0,0.0,8.0,1.0,7.0,0.0,0.0,0.0,0.0,C003,11,2017,4230.0,NOV,2017.0,Derio,C003_Derio_2017_NOV,C003_Derio_2017_NOV,0.0,82.8,1.108259258,0.343464234,0.181911925,16.0,16.0,197.5,2.3,43.9,5.6,10.3,23.4,15.8,6.1,5.1,52.6,29.3
1919,2018,2018-07-17 17:31:57,Derio,,,,,0,0,Nest Terminated,,48901.0,0.0,8.0,1.0,7.0,0.0,0.0,0.0,0.0,C003,7,2017,2594.0,JUL,2017.0,Derio,C003_Derio_2017_JUL,C003_Derio_2017_JUL,0.0,78.2,0.844501755,0.34483121299999997,0.18872230199999998,12.0,8.0,73.9,5.1,33.3,17.4,20.0,38.2,25.3,15.6,5.6,63.0,29.3
1920,2018,2018-07-24 12:35:20,Derio,,,,,"510638,9256","4792155,594",Nest Terminated,,48901.0,0.0,8.0,1.0,7.0,0.0,0.0,0.0,0.0,C003,7,2017,2594.0,JUL,2017.0,Derio,C003_Derio_2017_JUL,C003_Derio_2017_JUL,0.0,78.2,0.844501755,0.34483121299999997,0.18872230199999998,12.0,8.0,73.9,5.1,33.3,17.4,20.0,38.2,25.3,15.6,5.6,63.0,29.3
1921,2019,2019-09-21 17:59:38,Derio,,,,,"509171,47","4794027,43",Nest Terminated,,48901.0,0.0,8.0,1.0,7.0,0.0,0.0,0.0,0.0,C003,9,2018,3516.0,SET,2018.0,Derio,C003_Derio_2018_SET,C003_Derio_2018_SET,0.0,81.2,0.80689413,0.351098591,0.19503289,7.0,4.0,9.4,0.5,3.8,14.5,19.8,35.4,26.4,14.4,5.0,43.9,27.2
1922,2019,2019-05-16 00:00:00,Dima,Vespa Velutina,Urban Environment,2.0,6.0,"522624,5876","4776287,761",Nest Terminated,2019-05-20 00:00:00,48026.0,150.0,42.0,0.0,14.0,3.0,2.0,0.0,0.0,C079,5,2018,1870.0,MAY,2018.0,Amorebieta,C079_Amorebieta_2018_MAY,C079_Amorebieta_2018_MAY,0.0,78.8,0.85,0.462,0.219973964,16.0,11.0,64.4,1.8,17.3,12.532327,13.9,25.5,18.8,9.6,11.11888342,75.11496607,40.15365378
1923,2019,2019-05-16 00:00:00,Dima,Vespa Velutina,Urban Environment,4.0,10.0,"520280,4744","4776525,295",Nest Terminated,2019-05-22 00:00:00,48026.0,150.0,42.0,0.0,14.0,3.0,2.0,0.0,0.0,C079,5,2018,1870.0,MAY,2018.0,Amorebieta,C079_Amorebieta_2018_MAY,C079_Amorebieta_2018_MAY,0.0,78.8,0.85,0.462,0.219973964,16.0,11.0,64.4,1.8,17.3,12.532327,13.9,25.5,18.8,9.6,11.11888342,75.11496607,40.15365378
1924,2019,2019-08-14 00:00:00,Dima,Vespa Velutina,Urban Environment,10.0,20.0,"519481,6516","4777318,425",Nest Terminated,2019-08-16 00:00:00,48026.0,150.0,42.0,0.0,14.0,3.0,2.0,0.0,0.0,C079,8,2018,3097.0,AGO,2018.0,Amorebieta,C079_Amorebieta_2018_AGO,C079_Amorebieta_2018_AGO,0.0,79.9,0.509,0.358,0.210560274,12.0,9.0,49.9,9.1,10.9,12.51871479,20.3,38.4,25.8,15.6,11.34856416,74.41009363,40.27509288
1925,2019,2019-08-28 00:00:00,Dima,Vespa Velutina,Urban Environment,10.0,30.0,"519676,9301","4776462,843",Nest Terminated,2019-08-30 00:00:00,48026.0,150.0,42.0,0.0,14.0,3.0,2.0,0.0,0.0,C079,8,2018,3097.0,AGO,2018.0,Amorebieta,C079_Amorebieta_2018_AGO,C079_Amorebieta_2018_AGO,0.0,79.9,0.509,0.358,0.210560274,12.0,9.0,49.9,9.1,10.9,12.51871479,20.3,38.4,25.8,15.6,11.34856416,74.41009363,40.27509288
1926,2019,2019-09-18 00:00:00,Dima,Vespa Velutina,Natural Environment,1.0,20.0,"521501,3016","4776694,351",Cannot Terminate,2019-09-19 00:00:00,48026.0,150.0,42.0,0.0,14.0,3.0,2.0,0.0,0.0,C079,9,2018,3506.0,SET,2018.0,Amorebieta,C079_Amorebieta_2018_SET,C079_Amorebieta_2018_SET,0.0,78.8,0.391,0.27,0.20583575199999998,8.0,3.0,10.2,1.0,3.2,12.53818534,19.2,34.4,25.7,14.1,11.19417609,72.56798368,40.199891799999996
1927,2019,2019-11-09 00:00:00,Dima,Common Wasp,Urban Environment,10.0,40.0,,,Nest Terminated,2019-11-09 00:00:00,48026.0,150.0,42.0,0.0,14.0,3.0,2.0,0.0,0.0,C079,11,2018,4324.0,NOV,2018.0,Amorebieta,C079_Amorebieta_2018_NOV,C079_Amorebieta_2018_NOV,0.0,77.0,0.925,0.434,0.19937045,21.0,15.0,80.5,1.4,26.6,12.51510092,11.4,22.1,16.4,7.1,10.64926892,74.08785703,40.10172348
1928,2018,2018-09-14 00:00:00,Dima,Wild Bee,Urban Environment,10.0,13.0,,,Nest Terminated,2018-09-14 00:00:00,48026.0,150.0,42.0,0.0,14.0,3.0,2.0,0.0,0.0,C079,9,2017,3402.0,SET,2017.0,Amorebieta,C079_Amorebieta_2017_SET,C079_Amorebieta_2017_SET,0.0,85.3,0.7240000000000001,0.33399999999999996,0.19699072399999998,19.0,13.0,115.1,3.3,29.4,12.55258898,16.6,32.3,22.0,12.1,11.65164552,76.22531558,40.21253525
1929,2018,2018-08-08 00:00:00,Dima,Common Wasp,Urban Environment,15.0,40.0,"521967,8351","4776216,143",Nest Terminated,2018-08-19 00:00:00,48026.0,150.0,42.0,0.0,14.0,3.0,2.0,0.0,0.0,C079,8,2017,2993.0,AGO,2017.0,Amorebieta,C079_Amorebieta_2017_AGO,C079_Amorebieta_2017_AGO,0.0,81.1,0.44,0.265,0.19991013100000002,13.0,10.0,55.2,3.9,13.4,12.527689,19.7,36.8,25.4,15.2,11.442227599999999,75.04279021,40.27864096
1930,2018,2018-02-08 00:00:00,Dima,Vespa Velutina,Urban Environment,1.0,10.0,,,Nest Terminated,2018-02-08 00:00:00,48026.0,150.0,42.0,0.0,14.0,3.0,2.0,0.0,0.0,C079,2,2017,539.0,FEB,2017.0,Amorebieta,C079_Amorebieta_2017_FEB,C079_Amorebieta_2017_FEB,0.0,74.1,1.275,0.496,0.25627659,12.0,10.0,112.0,2.9,28.6,12.53888016,10.0,20.2,15.6,5.1,10.29142197,75.58447085,40.11541931
1931,2018,2018-07-25 00:00:00,Dima,Common Wasp,Urban Environment,15.0,50.0,,,Nest Terminated,2018-08-08 00:00:00,48026.0,150.0,42.0,0.0,14.0,3.0,2.0,0.0,0.0,C079,7,2017,2584.0,JUL,2017.0,Amorebieta,C079_Amorebieta_2017_JUL,C079_Amorebieta_2017_JUL,0.0,80.0,0.6629999999999999,0.299,0.199060387,14.0,7.0,70.4,3.1,26.8,12.55381054,19.7,37.3,25.0,15.3,11.39887132,75.07508418,40.26126376
1932,2018,2018-07-25 00:00:00,Dima,Vespa Velutina,Urban Environment,8.0,36.0,"521860,2042","4776685,868",Nest Terminated,2018-07-25 00:00:00,48026.0,150.0,42.0,0.0,14.0,3.0,2.0,0.0,0.0,C079,7,2017,2584.0,JUL,2017.0,Amorebieta,C079_Amorebieta_2017_JUL,C079_Amorebieta_2017_JUL,0.0,80.0,0.6629999999999999,0.299,0.199060387,14.0,7.0,70.4,3.1,26.8,12.55381054,19.7,37.3,25.0,15.3,11.39887132,75.07508418,40.26126376
1933,2018,2018-05-15 00:00:00,Dima,Vespa Velutina,Urban Environment,5.0,48.0,,,Nest Terminated,2018-05-15 00:00:00,48026.0,150.0,42.0,0.0,14.0,3.0,2.0,0.0,0.0,C079,5,2017,1766.0,MAY,2017.0,Amorebieta,C079_Amorebieta_2017_MAY,C079_Amorebieta_2017_MAY,0.0,71.8,0.972,0.33299999999999996,0.17534877699999998,12.0,9.0,66.2,2.9,27.4,12.5071795,16.9,35.2,23.3,11.4,10.71033051,73.54702181,40.09578858
1934,2018,2018-09-05 00:00:00,Dima,Wild Bee,Urban Environment,15.0,23.0,"522013,2842","4776309,811",Nest Terminated,2018-11-05 00:00:00,48026.0,150.0,42.0,0.0,14.0,3.0,2.0,0.0,0.0,C079,9,2017,3402.0,SET,2017.0,Amorebieta,C079_Amorebieta_2017_SET,C079_Amorebieta_2017_SET,0.0,85.3,0.7240000000000001,0.33399999999999996,0.19699072399999998,19.0,13.0,115.1,3.3,29.4,12.55258898,16.6,32.3,22.0,12.1,11.65164552,76.22531558,40.21253525
1935,2019,2019-11-10 00:00:00,Dima,Vespa Velutina,Urban Environment,70.0,5.0,"522143,9936","4776350,113",Cannot Terminate,2019-10-18 00:00:00,48026.0,150.0,42.0,0.0,14.0,3.0,2.0,0.0,0.0,C079,11,2018,4324.0,NOV,2018.0,Amorebieta,C079_Amorebieta_2018_NOV,C079_Amorebieta_2018_NOV,0.0,77.0,0.925,0.434,0.19937045,21.0,15.0,80.5,1.4,26.6,12.51510092,11.4,22.1,16.4,7.1,10.64926892,74.08785703,40.10172348
1936,2019,2019-11-10 00:00:00,Dima,Vespa Velutina,Natural Environment,12.0,30.0,"521361,3194","4774394,377",Nest Terminated,2019-10-14 00:00:00,48026.0,150.0,42.0,0.0,14.0,3.0,2.0,0.0,0.0,C079,11,2018,4324.0,NOV,2018.0,Amorebieta,C079_Amorebieta_2018_NOV,C079_Amorebieta_2018_NOV,0.0,77.0,0.925,0.434,0.19937045,21.0,15.0,80.5,1.4,26.6,12.51510092,11.4,22.1,16.4,7.1,10.64926892,74.08785703,40.10172348
1937,2019,2019-10-15 00:00:00,Dima,Vespa Velutina,Urban Environment,5.0,50.0,"523053,1456","4776660,435",Nest Terminated,2019-10-16 00:00:00,48026.0,150.0,42.0,0.0,14.0,3.0,2.0,0.0,0.0,C079,10,2018,3915.0,OCT,2018.0,Amorebieta,C079_Amorebieta_2018_OCT,C079_Amorebieta_2018_OCT,0.0,81.0,1.159,0.35,0.201180763,13.0,10.0,195.0,7.3,50.9,12.55614475,13.9,29.2,19.4,9.7,11.47116978,73.87645461,40.14220893
1938,2019,2019-12-17 00:00:00,Dima,Vespa Velutina,Natural Environment,8.0,35.0,"519123,8462","4777409,269",Nest Terminated,2019-12-19 00:00:00,48026.0,150.0,42.0,0.0,14.0,3.0,2.0,0.0,0.0,C079,12,2018,4733.0,DIC,2018.0,Amorebieta,C079_Amorebieta_2018_DIC,C079_Amorebieta_2018_DIC,1.0,84.8,0.847,0.37200000000000005,0.19080045699999998,12.0,7.0,42.2,1.9,15.4,12.59553939,9.0,20.0,14.6,4.6,11.34489513,75.83500752,40.07278906
1939,2019,2019-12-18 00:00:00,Dima,Vespa Velutina,Natural Environment,8.0,35.0,"520084,861","4776650,189",Nest Terminated,2019-12-19 00:00:00,48026.0,150.0,42.0,0.0,14.0,3.0,2.0,0.0,0.0,C079,12,2018,4733.0,DIC,2018.0,Amorebieta,C079_Amorebieta_2018_DIC,C079_Amorebieta_2018_DIC,1.0,84.8,0.847,0.37200000000000005,0.19080045699999998,12.0,7.0,42.2,1.9,15.4,12.59553939,9.0,20.0,14.6,4.6,11.34489513,75.83500752,40.07278906
1940,2018,2018-11-12 00:00:00,Dima,Vespa Velutina,Natural Environment,2.0,7.0,"521097,3618","4776874,514",Nest Terminated,2018-12-13 00:00:00,48026.0,150.0,42.0,0.0,14.0,3.0,2.0,0.0,0.0,C079,11,2017,4220.0,NOV,2017.0,Amorebieta,C079_Amorebieta_2017_NOV,C079_Amorebieta_2017_NOV,0.0,87.0,1.228,0.465,0.20235387600000002,16.0,16.0,193.4,1.9,38.7,12.53616383,9.6,23.0,15.2,5.5,11.57605719,74.87101154,40.16235965
1941,2018,2018-11-14 00:00:00,Dima,Vespa Velutina,Natural Environment,1.0,25.0,"518822,4213","4774957,188",Nest Terminated,2018-11-20 00:00:00,48026.0,150.0,42.0,0.0,14.0,3.0,2.0,0.0,0.0,C079,11,2017,4220.0,NOV,2017.0,Amorebieta,C079_Amorebieta_2017_NOV,C079_Amorebieta_2017_NOV,0.0,87.0,1.228,0.465,0.20235387600000002,16.0,16.0,193.4,1.9,38.7,12.53616383,9.6,23.0,15.2,5.5,11.57605719,74.87101154,40.16235965
1942,2018,2018-06-11 00:00:00,Dima,Vespa Velutina,Natural Environment,15.0,20.0,"519426,081","4777224,664",Nest Terminated,2018-09-11 00:00:00,48026.0,150.0,42.0,0.0,14.0,3.0,2.0,0.0,0.0,C079,6,2017,2175.0,JUN,2017.0,Amorebieta,C079_Amorebieta_2017_JUN,C079_Amorebieta_2017_JUN,0.0,79.4,0.467,0.298,0.20503706100000002,16.0,9.0,73.9,5.5,18.6,12.52481759,19.2,38.4,24.6,14.9,11.415680900000002,74.42665041,40.20359792
1943,2018,2018-10-25 00:00:00,Dima,Vespa Velutina,Urban Environment,1.0,1.0,"521033,6427","4776065,56",Nest Terminated,2018-10-26 00:00:00,48026.0,150.0,42.0,0.0,14.0,3.0,2.0,0.0,0.0,C079,10,2017,3811.0,OCT,2017.0,Amorebieta,C079_Amorebieta_2017_OCT,C079_Amorebieta_2017_OCT,0.0,85.9,0.34700000000000003,0.251,0.193992935,11.0,7.0,18.0,0.9,4.6,12.57006268,15.6,30.0,22.3,10.8,11.85887653,74.91604298,40.21777984
1944,2018,2018-10-24 00:00:00,Dima,Vespa Velutina,Natural Environment,0.0,25.0,"522292,1464","4772414,442",Nest Terminated,2018-10-30 00:00:00,48026.0,150.0,42.0,0.0,14.0,3.0,2.0,0.0,0.0,C079,10,2017,3811.0,OCT,2017.0,Amorebieta,C079_Amorebieta_2017_OCT,C079_Amorebieta_2017_OCT,0.0,85.9,0.34700000000000003,0.251,0.193992935,11.0,7.0,18.0,0.9,4.6,12.57006268,15.6,30.0,22.3,10.8,11.85887653,74.91604298,40.21777984
1945,2018,2018-10-22 00:00:00,Dima,Vespa Velutina,Natural Environment,15.0,30.0,"518497,4317","4778043,125",Nest Terminated,2018-10-30 00:00:00,48026.0,150.0,42.0,0.0,14.0,3.0,2.0,0.0,0.0,C079,10,2017,3811.0,OCT,2017.0,Amorebieta,C079_Amorebieta_2017_OCT,C079_Amorebieta_2017_OCT,0.0,85.9,0.34700000000000003,0.251,0.193992935,11.0,7.0,18.0,0.9,4.6,12.57006268,15.6,30.0,22.3,10.8,11.85887653,74.91604298,40.21777984
1946,2018,2018-10-16 00:00:00,Dima,Vespa Velutina,Natural Environment,1.0,10.0,"521529,4801","4774313,987",Nest Terminated,2018-10-18 00:00:00,48026.0,150.0,42.0,0.0,14.0,3.0,2.0,0.0,0.0,C079,10,2017,3811.0,OCT,2017.0,Amorebieta,C079_Amorebieta_2017_OCT,C079_Amorebieta_2017_OCT,0.0,85.9,0.34700000000000003,0.251,0.193992935,11.0,7.0,18.0,0.9,4.6,12.57006268,15.6,30.0,22.3,10.8,11.85887653,74.91604298,40.21777984
1947,2018,2018-10-16 00:00:00,Dima,Vespa Velutina,Natural Environment,13.0,15.0,"519147,3483","4774999,587",Nest Terminated,2018-10-18 00:00:00,48026.0,150.0,42.0,0.0,14.0,3.0,2.0,0.0,0.0,C079,10,2017,3811.0,OCT,2017.0,Amorebieta,C079_Amorebieta_2017_OCT,C079_Amorebieta_2017_OCT,0.0,85.9,0.34700000000000003,0.251,0.193992935,11.0,7.0,18.0,0.9,4.6,12.57006268,15.6,30.0,22.3,10.8,11.85887653,74.91604298,40.21777984
1948,2018,2018-08-10 00:00:00,Dima,Vespa Velutina,Natural Environment,1.0,1.0,"523020,4461","4776394,952",Nest Terminated,2018-08-10 00:00:00,48026.0,150.0,42.0,0.0,14.0,3.0,2.0,0.0,0.0,C079,8,2017,2993.0,AGO,2017.0,Amorebieta,C079_Amorebieta_2017_AGO,C079_Amorebieta_2017_AGO,0.0,81.1,0.44,0.265,0.19991013100000002,13.0,10.0,55.2,3.9,13.4,12.527689,19.7,36.8,25.4,15.2,11.442227599999999,75.04279021,40.27864096
1949,2018,2018-09-25 00:00:00,Dima,Vespa Velutina,Natural Environment,1.0,20.0,,,Nest Terminated,2018-09-25 00:00:00,48026.0,150.0,42.0,0.0,14.0,3.0,2.0,0.0,0.0,C079,9,2017,3402.0,SET,2017.0,Amorebieta,C079_Amorebieta_2017_SET,C079_Amorebieta_2017_SET,0.0,85.3,0.7240000000000001,0.33399999999999996,0.19699072399999998,19.0,13.0,115.1,3.3,29.4,12.55258898,16.6,32.3,22.0,12.1,11.65164552,76.22531558,40.21253525
1950,2018,2018-12-09 00:00:00,Dima,Vespa Velutina,Urban Environment,6.0,50.0,,,Pending classification,,48026.0,150.0,42.0,0.0,14.0,3.0,2.0,0.0,0.0,C079,12,2017,4629.0,DIC,2017.0,Amorebieta,C079_Amorebieta_2017_DIC,C079_Amorebieta_2017_DIC,2.0,91.6,1.9909999999999999,0.812,0.21728349800000002,23.0,22.0,327.2,3.2,47.1,12.53649097,7.5,19.6,12.0,4.2,11.01167656,75.79830384,40.16344470000001
1951,2018,2018-08-16 00:00:00,Dima,Vespa Velutina,Urban Environment,1.0,20.0,,,Nest Terminated,2018-08-21 00:00:00,48026.0,150.0,42.0,0.0,14.0,3.0,2.0,0.0,0.0,C079,8,2017,2993.0,AGO,2017.0,Amorebieta,C079_Amorebieta_2017_AGO,C079_Amorebieta_2017_AGO,0.0,81.1,0.44,0.265,0.19991013100000002,13.0,10.0,55.2,3.9,13.4,12.527689,19.7,36.8,25.4,15.2,11.442227599999999,75.04279021,40.27864096
1952,2018,2018-09-08 00:00:00,Dima,Vespa Velutina,Urban Environment,10.0,80.0,,,Nest Terminated,2018-10-08 00:00:00,48026.0,150.0,42.0,0.0,14.0,3.0,2.0,0.0,0.0,C079,9,2017,3402.0,SET,2017.0,Amorebieta,C079_Amorebieta_2017_SET,C079_Amorebieta_2017_SET,0.0,85.3,0.7240000000000001,0.33399999999999996,0.19699072399999998,19.0,13.0,115.1,3.3,29.4,12.55258898,16.6,32.3,22.0,12.1,11.65164552,76.22531558,40.21253525
