waspbust_id,year_x,nest_foundDate,municip_name,species,nest_locType,nest_hight,nest_diameter,nest_longitude,nest_latitude,nest_status,nest_judgementDate,municip_code,colonies_amount,food_fruit,food_apple,food_txakoli,food_kiwi,food_pear,food_blueberry,food_raspberry,station_code,month,year_offset,index,MMM,station_name,weath_days_frost,weath_humidity,weath_maxLevel,weath_midLevel,weath_minLevel,weath_days_rain,weath_days_rain1mm,weath_accuRainfall,weath_10minRainfall,weath_1dayRainfall,weath_solar,weath_meanTemp,weath_maxTemp,weath_maxMeanTemp,weath_minTemp,weath_meanWindM,weath_maxWindM,weath_meanDayMaxWind,year_cat,month_cat,population
1415,2019,2019-04-10 00:00:00,Bedia,Vespa Velutina,Natural Environment,18.0,40.0,"514737,4963","4784570,978",Nest Terminated,2019-04-10 00:00:00,48092.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,C079,4,2018,1461.0,ABR,Amorebieta,0.0,71.2,3.087,0.643,0.222463609,18.0,14.0,187.1,3.5,75.8,12.4849162,13.6,29.2,18.7,9.0,10.34663067,73.37323469,40.10433805,2019,Apr,1041.0
1416,2019,2019-07-10 00:00:00,Bedia,Vespa Velutina,Natural Environment,20.0,20.0,"515381,2546","4784302,039",Nest Terminated,2019-09-10 00:00:00,48092.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,C079,7,2018,2688.0,JUL,Amorebieta,0.0,80.9,1.2819999999999998,0.363,0.191599588,16.0,11.0,88.6,11.2,35.9,12.55269581,21.0,29.6,25.6,17.0,11.46653263,74.07628703,40.26260635,2019,Jul,1041.0
1417,2019,2019-09-10 00:00:00,Bedia,Vespa Velutina,Natural Environment,18.0,20.0,"515778,6167","4784237,586",Nest Terminated,2019-10-17 00:00:00,48092.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,C079,9,2018,3506.0,SET,Amorebieta,0.0,78.8,0.391,0.27,0.205835752,8.0,3.0,10.2,1.0,3.2,12.53818534,19.2,34.4,25.7,14.1,11.19417609,72.56798368,40.1998918,2019,Sep,1041.0
1418,2019,2019-10-14 00:00:00,Bedia,Vespa Velutina,Natural Environment,20.0,20.0,"515798,6307","4784176,86",Nest Terminated,2019-12-11 00:00:00,48092.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,C079,10,2018,3915.0,OCT,Amorebieta,0.0,81.0,1.159,0.35,0.201180763,13.0,10.0,195.0,7.3,50.9,12.55614475,13.9,29.2,19.4,9.7,11.47116978,73.87645461,40.14220893,2019,Oct,1041.0
1419,2019,2019-10-24 00:00:00,Bedia,Vespa Velutina,Urban Environment,1.0,20.0,"514991,9039","4782979,321",Nest Terminated,2019-10-24 00:00:00,48092.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,C079,10,2018,3915.0,OCT,Amorebieta,0.0,81.0,1.159,0.35,0.201180763,13.0,10.0,195.0,7.3,50.9,12.55614475,13.9,29.2,19.4,9.7,11.47116978,73.87645461,40.14220893,2019,Oct,1041.0
1420,2019,2019-11-18 00:00:00,Bedia,Vespa Velutina,Urban Environment,8.0,40.0,"516110,9438","4783794,569",Nest Terminated,2019-11-20 00:00:00,48092.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,C079,11,2018,4324.0,NOV,Amorebieta,0.0,77.0,0.925,0.434,0.19937045,21.0,15.0,80.5,1.4,26.6,12.51510092,11.4,22.1,16.4,7.1,10.64926892,74.08785703,40.10172348,2019,Nov,1041.0
1421,2018,2018-12-20 00:00:00,Bedia,Vespa Velutina,Natural Environment,15.0,40.0,"516132,38","4784243,338",Nest Terminated,2018-12-20 00:00:00,48092.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,C079,12,2017,4629.0,DIC,Amorebieta,2.0,91.6,1.991,0.812,0.217283498,23.0,22.0,327.2,3.2,47.1,12.53649097,7.5,19.6,12.0,4.2,11.01167656,75.79830384,40.16344470000001,2018,Dec,1039.0
1422,2018,2018-11-16 00:00:00,Bedia,Vespa Velutina,Natural Environment,3.0,10.0,"516685,9721","4783972,693",Nest Terminated,2018-11-27 00:00:00,48092.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,C079,11,2017,4220.0,NOV,Amorebieta,0.0,87.0,1.228,0.465,0.202353876,16.0,16.0,193.4,1.9,38.7,12.53616383,9.6,23.0,15.2,5.5,11.57605719,74.87101154,40.16235965,2018,Nov,1039.0
1423,2018,2018-10-29 00:00:00,Bedia,Vespa Velutina,Natural Environment,1.0,40.0,"515272,0328","4784452,002",Nest Terminated,2018-02-11 00:00:00,48092.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,C079,10,2017,3811.0,OCT,Amorebieta,0.0,85.9,0.34700000000000003,0.251,0.193992935,11.0,7.0,18.0,0.9,4.6,12.57006268,15.6,30.0,22.3,10.8,11.85887653,74.91604298,40.21777984,2018,Oct,1039.0
1424,2018,2018-10-18 00:00:00,Bedia,Vespa Velutina,Natural Environment,2.0,20.0,"516026,5174","4784259,333",Nest Terminated,2018-10-19 00:00:00,48092.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,C079,10,2017,3811.0,OCT,Amorebieta,0.0,85.9,0.34700000000000003,0.251,0.193992935,11.0,7.0,18.0,0.9,4.6,12.57006268,15.6,30.0,22.3,10.8,11.85887653,74.91604298,40.21777984,2018,Oct,1039.0
1425,2018,2018-10-18 00:00:00,Bedia,Vespa Velutina,Natural Environment,3.0,20.0,"515904,3605","4784280,846",Nest Terminated,2018-10-19 00:00:00,48092.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,C079,10,2017,3811.0,OCT,Amorebieta,0.0,85.9,0.34700000000000003,0.251,0.193992935,11.0,7.0,18.0,0.9,4.6,12.57006268,15.6,30.0,22.3,10.8,11.85887653,74.91604298,40.21777984,2018,Oct,1039.0
1426,2018,2018-04-10 00:00:00,Bedia,Vespa Velutina,Natural Environment,11.0,20.0,"515542,1393","4783739,009",Nest Terminated,2018-04-10 00:00:00,48092.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,C079,4,2017,1357.0,ABR,Amorebieta,0.0,71.7,0.867,0.396,0.233913165,8.0,8.0,78.3,2.1,15.2,12.53482935,11.9,28.3,18.2,6.0,10.5718614,74.31770264,40.11217369,2018,Apr,1039.0
1427,2018,2018-04-10 00:00:00,Bedia,Vespa Velutina,Natural Environment,1.0,1.0,"515282,7374","4785032,99",Nest Terminated,2018-04-10 00:00:00,48092.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,C079,4,2017,1357.0,ABR,Amorebieta,0.0,71.7,0.867,0.396,0.233913165,8.0,8.0,78.3,2.1,15.2,12.53482935,11.9,28.3,18.2,6.0,10.5718614,74.31770264,40.11217369,2018,Apr,1039.0
1428,2018,2018-04-10 00:00:00,Bedia,Vespa Velutina,Natural Environment,0.0,25.0,"515111,6614","4783293,877",Nest Terminated,2018-04-10 00:00:00,48092.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,C079,4,2017,1357.0,ABR,Amorebieta,0.0,71.7,0.867,0.396,0.233913165,8.0,8.0,78.3,2.1,15.2,12.53482935,11.9,28.3,18.2,6.0,10.5718614,74.31770264,40.11217369,2018,Apr,1039.0
1429,2018,2018-09-24 00:00:00,Bedia,Vespa Velutina,Natural Environment,1.0,30.0,"515447,4355","4784258,832",Nest Terminated,2018-09-25 00:00:00,48092.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,C079,9,2017,3402.0,SET,Amorebieta,0.0,85.3,0.7240000000000001,0.334,0.196990724,19.0,13.0,115.1,3.3,29.4,12.55258898,16.6,32.3,22.0,12.1,11.65164552,76.22531558,40.21253525,2018,Sep,1039.0
1430,2018,2018-09-24 00:00:00,Bedia,Vespa Velutina,Natural Environment,2.0,25.0,"515276,2256","4784452,633",Nest Terminated,2018-09-25 00:00:00,48092.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,C079,9,2017,3402.0,SET,Amorebieta,0.0,85.3,0.7240000000000001,0.334,0.196990724,19.0,13.0,115.1,3.3,29.4,12.55258898,16.6,32.3,22.0,12.1,11.65164552,76.22531558,40.21253525,2018,Sep,1039.0
1431,2018,2018-06-09 00:00:00,Bedia,Vespa Velutina,Urban Environment,25.0,40.0,"516152,4783","4784238,573",Pending classification,,48092.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,C079,6,2017,2175.0,JUN,Amorebieta,0.0,79.4,0.467,0.298,0.205037061,16.0,9.0,73.9,5.5,18.6,12.52481759,19.2,38.4,24.6,14.9,11.415680900000002,74.42665041,40.20359792,2018,Jun,1039.0
1432,2018,2018-08-13 00:00:00,Bedia,Vespa Velutina,Natural Environment,8.0,20.0,"515885,6213","4784086,007",Nest Terminated,2018-08-17 00:00:00,48092.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,C079,8,2017,2993.0,AGO,Amorebieta,0.0,81.1,0.44,0.265,0.199910131,13.0,10.0,55.2,3.9,13.4,12.527689,19.7,36.8,25.4,15.2,11.4422276,75.04279021,40.27864096,2018,Aug,1039.0
1435,2019,2019-03-20 00:00:00,Berango,Vespa Velutina,Natural Environment,5.0,20.0,"502488,9697","4800612,042",Cannot Terminate,2019-10-05 00:00:00,48016.0,0.0,10.0,3.0,1.0,0.0,0.0,0.0,0.0,C042,3,2018,1082.0,MAR,Punta Galea,0.0,64.8,0.940560479,0.259858961,0.188791822,25.0,17.0,86.8,1.6,17.5,12.24023998,11.5,20.1,14.4,8.6,27.0,118.8,78.3,2019,Mar,713.0
1436,2019,2019-08-04 00:00:00,Berango,Vespa Velutina,Urban Environment,1.0,10.0,,,Nest Terminated,2019-09-04 00:00:00,48016.0,0.0,10.0,3.0,1.0,0.0,0.0,0.0,0.0,C042,8,2018,3127.0,AGO,Punta Galea,0.0,84.2,0.776118565,0.355341508,0.193537258,11.0,7.0,37.6,3.1,10.1,12.48053673,20.9,32.7,23.6,18.0,14.4,94.3,39.9,2019,Aug,713.0
1437,2019,2019-04-23 00:00:00,Berango,Vespa Velutina,Urban Environment,3.0,3.0,"500014,7695","4801888,993",Nest Terminated,2019-04-24 00:00:00,48016.0,0.0,10.0,3.0,1.0,0.0,0.0,0.0,0.0,C042,4,2018,1491.0,ABR,Punta Galea,0.0,73.2,0.94831504,0.345412024,0.179590847,18.0,12.0,80.6,6.5,15.9,12.42304418,14.2,29.6,17.8,11.2,16.7,107.3,47.4,2019,Apr,713.0
1438,2019,2019-09-05 00:00:00,Berango,Vespa Velutina,Urban Environment,3.0,8.0,"500621,5151","4801890,76",Nest Terminated,2019-10-05 00:00:00,48016.0,0.0,10.0,3.0,1.0,0.0,0.0,0.0,0.0,C042,9,2018,3536.0,SET,Punta Galea,0.0,84.5,0.735560195,0.335200279,0.193600872,5.0,3.0,20.1,7.6,12.9,12.57796332,19.8,34.3,23.1,16.8,12.1,99.4,35.5,2019,Sep,713.0
1439,2019,2019-05-06 00:00:00,Berango,Vespa Velutina,Urban Environment,5.0,15.0,"500246,0941","4801535,334",Nest Terminated,2019-06-06 00:00:00,48016.0,0.0,10.0,3.0,1.0,0.0,0.0,0.0,0.0,C042,5,2018,1900.0,MAY,Punta Galea,0.0,82.8,0.910817542,0.342443892,0.193129253,15.0,8.0,87.2,7.8,29.4,12.53995948,14.5,23.0,17.1,12.1,14.1,82.8,38.4,2019,May,713.0
1440,2019,2019-11-06 00:00:00,Berango,Vespa Velutina,Urban Environment,2.0,30.0,"500286,3531","4801513,572",Nest Terminated,2019-11-06 00:00:00,48016.0,0.0,10.0,3.0,1.0,0.0,0.0,0.0,0.0,C042,11,2018,4354.0,NOV,Punta Galea,0.0,75.0,0.964583667,0.32708101300000003,0.179849994,15.0,10.0,63.6,2.3,15.6,12.37282603,13.7,22.6,16.9,10.7,19.7,125.3,63.5,2019,Nov,713.0
1441,2019,2019-06-24 00:00:00,Berango,Vespa Velutina,Urban Environment,5.0,20.0,"501288,3821","4800486,988",Nest Terminated,2019-06-27 00:00:00,48016.0,0.0,10.0,3.0,1.0,0.0,0.0,0.0,0.0,C042,6,2018,2309.0,JUN,Punta Galea,0.0,84.5,0.818708395,0.324161857,0.18850921,16.0,12.0,56.9,3.0,12.5,12.552129699999998,18.2,25.1,20.7,16.0,13.9,75.6,37.6,2019,Jun,713.0
1442,2019,2019-06-24 00:00:00,Berango,Vespa Velutina,Urban Environment,4.0,30.0,"502247,5466","4799398,235",Nest Terminated,2019-06-27 00:00:00,48016.0,0.0,10.0,3.0,1.0,0.0,0.0,0.0,0.0,C042,6,2018,2309.0,JUN,Punta Galea,0.0,84.5,0.818708395,0.324161857,0.18850921,16.0,12.0,56.9,3.0,12.5,12.552129699999998,18.2,25.1,20.7,16.0,13.9,75.6,37.6,2019,Jun,713.0
1443,2019,2019-02-07 00:00:00,Berango,Vespa Velutina,Urban Environment,9.0,6.0,"500567,0108","4801768,456",Nest Terminated,2019-02-07 00:00:00,48016.0,0.0,10.0,3.0,1.0,0.0,0.0,0.0,0.0,C042,2,2018,673.0,FEB,Punta Galea,2.0,77.6,0.95270991,0.294439354,0.193105487,20.0,17.0,165.6,1.8,25.8,12.23846865,7.8,20.2,10.1,5.2,21.0,93.2,57.8,2019,Feb,713.0
1444,2019,2019-02-07 00:00:00,Berango,Vespa Velutina,Natural Environment,0.0,1.0,"501799,5829","4800520,272",Nest Terminated,2019-03-07 00:00:00,48016.0,0.0,10.0,3.0,1.0,0.0,0.0,0.0,0.0,C042,2,2018,673.0,FEB,Punta Galea,2.0,77.6,0.95270991,0.294439354,0.193105487,20.0,17.0,165.6,1.8,25.8,12.23846865,7.8,20.2,10.1,5.2,21.0,93.2,57.8,2019,Feb,713.0
1445,2019,2019-08-07 00:00:00,Berango,Vespa Velutina,Urban Environment,2.0,10.0,"501408,2092","4800459,642",Nest Terminated,2019-08-07 00:00:00,48016.0,0.0,10.0,3.0,1.0,0.0,0.0,0.0,0.0,C042,8,2018,3127.0,AGO,Punta Galea,0.0,84.2,0.776118565,0.355341508,0.193537258,11.0,7.0,37.6,3.1,10.1,12.48053673,20.9,32.7,23.6,18.0,14.4,94.3,39.9,2019,Aug,713.0
1447,2019,2019-11-07 00:00:00,Berango,Vespa Velutina,Urban Environment,1.0,20.0,"500412,2908","4800434,664",Nest Terminated,2019-07-17 00:00:00,48016.0,0.0,10.0,3.0,1.0,0.0,0.0,0.0,0.0,C042,11,2018,4354.0,NOV,Punta Galea,0.0,75.0,0.964583667,0.32708101300000003,0.179849994,15.0,10.0,63.6,2.3,15.6,12.37282603,13.7,22.6,16.9,10.7,19.7,125.3,63.5,2019,Nov,713.0
1448,2019,2019-07-22 00:00:00,Berango,Vespa Velutina,Urban Environment,2.0,1.0,"499932,1185","4801804,828",Nest Terminated,2019-07-23 00:00:00,48016.0,0.0,10.0,3.0,1.0,0.0,0.0,0.0,0.0,C042,7,2018,2718.0,JUL,Punta Galea,0.0,86.9,0.743987035,0.338437392,0.179217365,14.0,8.0,44.1,2.5,14.2,12.49399633,21.2,26.5,23.3,18.9,12.9,76.0,37.0,2019,Jul,713.0
1449,2019,2019-07-29 00:00:00,Berango,Vespa Velutina,Natural Environment,1.0,1.0,"501179,7396","4802076,33",Nest Terminated,2019-01-08 00:00:00,48016.0,0.0,10.0,3.0,1.0,0.0,0.0,0.0,0.0,C042,7,2018,2718.0,JUL,Punta Galea,0.0,86.9,0.743987035,0.338437392,0.179217365,14.0,8.0,44.1,2.5,14.2,12.49399633,21.2,26.5,23.3,18.9,12.9,76.0,37.0,2019,Jul,713.0
1450,2019,2019-08-22 00:00:00,Berango,Vespa Velutina,Urban Environment,5.0,30.0,"500299,7486","4800420,501",Nest Terminated,2019-08-26 00:00:00,48016.0,0.0,10.0,3.0,1.0,0.0,0.0,0.0,0.0,C042,8,2018,3127.0,AGO,Punta Galea,0.0,84.2,0.776118565,0.355341508,0.193537258,11.0,7.0,37.6,3.1,10.1,12.48053673,20.9,32.7,23.6,18.0,14.4,94.3,39.9,2019,Aug,713.0
1451,2019,2019-08-13 00:00:00,Berango,Vespa Velutina,Urban Environment,3.0,6.0,"500194,5815","4800549,789",Nest Terminated,2019-08-16 00:00:00,48016.0,0.0,10.0,3.0,1.0,0.0,0.0,0.0,0.0,C042,8,2018,3127.0,AGO,Punta Galea,0.0,84.2,0.776118565,0.355341508,0.193537258,11.0,7.0,37.6,3.1,10.1,12.48053673,20.9,32.7,23.6,18.0,14.4,94.3,39.9,2019,Aug,713.0
1452,2019,2019-08-16 00:00:00,Berango,Vespa Velutina,Urban Environment,1.0,50.0,"500183,2376","4800519,11",Nest Terminated,2019-08-16 00:00:00,48016.0,0.0,10.0,3.0,1.0,0.0,0.0,0.0,0.0,C042,8,2018,3127.0,AGO,Punta Galea,0.0,84.2,0.776118565,0.355341508,0.193537258,11.0,7.0,37.6,3.1,10.1,12.48053673,20.9,32.7,23.6,18.0,14.4,94.3,39.9,2019,Aug,713.0
1453,2019,2019-08-19 00:00:00,Berango,Vespa Velutina,Urban Environment,5.0,25.0,"500077,2039","4800880,601",Nest Terminated,2019-08-26 00:00:00,48016.0,0.0,10.0,3.0,1.0,0.0,0.0,0.0,0.0,C042,8,2018,3127.0,AGO,Punta Galea,0.0,84.2,0.776118565,0.355341508,0.193537258,11.0,7.0,37.6,3.1,10.1,12.48053673,20.9,32.7,23.6,18.0,14.4,94.3,39.9,2019,Aug,713.0
1454,2019,2019-08-20 00:00:00,Berango,Vespa Velutina,Natural Environment,2.0,25.0,"499913,0744","4801538,231",Cannot Terminate,2019-08-22 00:00:00,48016.0,0.0,10.0,3.0,1.0,0.0,0.0,0.0,0.0,C042,8,2018,3127.0,AGO,Punta Galea,0.0,84.2,0.776118565,0.355341508,0.193537258,11.0,7.0,37.6,3.1,10.1,12.48053673,20.9,32.7,23.6,18.0,14.4,94.3,39.9,2019,Aug,713.0
1455,2019,2019-09-09 00:00:00,Berango,Vespa Velutina,Urban Environment,2.0,1.0,"500621,2222","4801055,156",Nest Terminated,2019-09-09 00:00:00,48016.0,0.0,10.0,3.0,1.0,0.0,0.0,0.0,0.0,C042,9,2018,3536.0,SET,Punta Galea,0.0,84.5,0.735560195,0.335200279,0.193600872,5.0,3.0,20.1,7.6,12.9,12.57796332,19.8,34.3,23.1,16.8,12.1,99.4,35.5,2019,Sep,713.0
1456,2019,2019-08-26 00:00:00,Berango,Vespa Velutina,Natural Environment,10.0,100.0,"500466,1966","4801297,17",Nest Terminated,2019-08-28 00:00:00,48016.0,0.0,10.0,3.0,1.0,0.0,0.0,0.0,0.0,C042,8,2018,3127.0,AGO,Punta Galea,0.0,84.2,0.776118565,0.355341508,0.193537258,11.0,7.0,37.6,3.1,10.1,12.48053673,20.9,32.7,23.6,18.0,14.4,94.3,39.9,2019,Aug,713.0
1959,2018,2018-05-07 00:00:00,Dima,Vespa Velutina,Urban Environment,16.0,45.0,,,Nest Terminated,2018-09-07 00:00:00,48026.0,150.0,42.0,0.0,14.0,3.0,2.0,0.0,0.0,C079,5,2017,1766.0,MAY,Amorebieta,0.0,71.8,0.972,0.333,0.17534877699999998,12.0,9.0,66.2,2.9,27.4,12.5071795,16.9,35.2,23.3,11.4,10.71033051,73.54702181,40.09578858,2018,May,146.0
1457,2019,2019-03-09 00:00:00,Berango,Vespa Velutina,Natural Environment,3.0,10.0,"501149,5636","4799840,285",Nest Terminated,2019-05-09 00:00:00,48016.0,0.0,10.0,3.0,1.0,0.0,0.0,0.0,0.0,C042,3,2018,1082.0,MAR,Punta Galea,0.0,64.8,0.940560479,0.259858961,0.188791822,25.0,17.0,86.8,1.6,17.5,12.24023998,11.5,20.1,14.4,8.6,27.0,118.8,78.3,2019,Mar,713.0
1458,2019,2019-03-09 00:00:00,Berango,Vespa Velutina,Natural Environment,4.0,13.0,"501695,2933","4800943,013",Nest Terminated,2019-05-09 00:00:00,48016.0,0.0,10.0,3.0,1.0,0.0,0.0,0.0,0.0,C042,3,2018,1082.0,MAR,Punta Galea,0.0,64.8,0.940560479,0.259858961,0.188791822,25.0,17.0,86.8,1.6,17.5,12.24023998,11.5,20.1,14.4,8.6,27.0,118.8,78.3,2019,Mar,713.0
1459,2019,2019-03-09 00:00:00,Berango,Vespa Velutina,Natural Environment,25.0,50.0,"500529,6189","4800138,294",Nest Terminated,2019-12-09 00:00:00,48016.0,0.0,10.0,3.0,1.0,0.0,0.0,0.0,0.0,C042,3,2018,1082.0,MAR,Punta Galea,0.0,64.8,0.940560479,0.259858961,0.188791822,25.0,17.0,86.8,1.6,17.5,12.24023998,11.5,20.1,14.4,8.6,27.0,118.8,78.3,2019,Mar,713.0
1460,2019,2019-05-09 00:00:00,Berango,Vespa Velutina,Natural Environment,1.0,30.0,"502188,5535","4800724,92",Nest Terminated,2019-05-09 00:00:00,48016.0,0.0,10.0,3.0,1.0,0.0,0.0,0.0,0.0,C042,5,2018,1900.0,MAY,Punta Galea,0.0,82.8,0.910817542,0.342443892,0.193129253,15.0,8.0,87.2,7.8,29.4,12.53995948,14.5,23.0,17.1,12.1,14.1,82.8,38.4,2019,May,713.0
1461,2019,2019-12-09 00:00:00,Berango,Vespa Velutina,Natural Environment,30.0,50.0,"500431,2538","4799868,403",Nest Terminated,2019-12-09 00:00:00,48016.0,0.0,10.0,3.0,1.0,0.0,0.0,0.0,0.0,C042,12,2018,4763.0,DIC,Punta Galea,0.0,75.0,0.90475328,0.30470884,0.186224941,10.0,5.0,23.6,1.8,7.2,12.42888315,12.5,19.8,15.6,9.7,18.3,90.0,49.8,2019,Dec,713.0
1462,2019,2019-10-09 00:00:00,Berango,Vespa Velutina,Natural Environment,5.0,40.0,"500651,5842","4801161,815",Nest Terminated,2019-10-09 00:00:00,48016.0,0.0,10.0,3.0,1.0,0.0,0.0,0.0,0.0,C042,10,2018,3945.0,OCT,Punta Galea,0.0,84.7,0.879383302,0.31568460600000003,0.190335033,12.0,10.0,143.0,3.3,24.2,12.46384976,15.4,29.2,18.8,12.6,18.3,108.0,49.1,2019,Oct,713.0
1463,2019,2019-10-09 00:00:00,Berango,Vespa Velutina,Natural Environment,2.0,90.0,,,Nest Terminated,2019-12-09 00:00:00,48016.0,0.0,10.0,3.0,1.0,0.0,0.0,0.0,0.0,C042,10,2018,3945.0,OCT,Punta Galea,0.0,84.7,0.879383302,0.31568460600000003,0.190335033,12.0,10.0,143.0,3.3,24.2,12.46384976,15.4,29.2,18.8,12.6,18.3,108.0,49.1,2019,Oct,713.0
1467,2019,2019-12-09 00:00:00,Berango,Vespa Velutina,Natural Environment,30.0,100.0,"500626,0035","4799772,679",Nest Terminated,2019-12-09 00:00:00,48016.0,0.0,10.0,3.0,1.0,0.0,0.0,0.0,0.0,C042,12,2018,4763.0,DIC,Punta Galea,0.0,75.0,0.90475328,0.30470884,0.186224941,10.0,5.0,23.6,1.8,7.2,12.42888315,12.5,19.8,15.6,9.7,18.3,90.0,49.8,2019,Dec,713.0
1471,2018,2018-11-20 00:00:00,Berango,Vespa Velutina,Natural Environment,2.0,15.0,"500155,1803","4802198,672",Nest Terminated,2018-11-21 00:00:00,48016.0,0.0,10.0,3.0,1.0,0.0,0.0,0.0,0.0,C042,11,2017,4250.0,NOV,Punta Galea,0.0,71.2,1.029373967,0.315901544,0.166973151,17.0,15.0,201.7,3.4,39.3,6.3,12.6,23.9,16.1,9.3,22.0,99.0,59.0,2018,Nov,7065.0
1472,2018,2018-12-11 00:00:00,Berango,Vespa Velutina,Natural Environment,2.0,12.0,"500322,0723","4801030,317",Cannot Terminate,2018-11-21 00:00:00,48016.0,0.0,10.0,3.0,1.0,0.0,0.0,0.0,0.0,C042,12,2017,4659.0,DIC,Punta Galea,0.0,75.4,1.056239135,0.261852191,0.17964251899999994,23.0,21.0,220.9,3.0,33.4,3.6,10.2,19.9,13.3,7.3,23.4,145.1,66.8,2018,Dec,7065.0
1474,2018,2018-08-28 00:00:00,Berango,Vespa Velutina,Natural Environment,2.0,20.0,"501413,7284","4800150,589",Nest Terminated,2018-08-28 00:00:00,48016.0,0.0,10.0,3.0,1.0,0.0,0.0,0.0,0.0,C042,8,2017,3023.0,AGO,Punta Galea,0.0,78.9,0.90711687,0.35725268,0.17946579,13.0,11.0,64.6,4.4,14.5,18.0,20.2,35.7,23.7,17.2,14.5,72.7,39.8,2018,Aug,7065.0
1475,2018,2018-02-08 00:00:00,Berango,Vespa Velutina,Urban Environment,12.0,50.0,,,Nest Terminated,2018-03-08 00:00:00,48016.0,0.0,10.0,3.0,1.0,0.0,0.0,0.0,0.0,C042,2,2017,569.0,FEB,Punta Galea,0.0,70.9,0.979617611,0.320442908,0.18227514,14.0,9.0,69.5,2.5,17.1,8.4,12.4,20.1,15.8,9.2,21.1,131.0,63.8,2018,Feb,7065.0
1476,2018,2018-10-07 00:00:00,Berango,Vespa Velutina,Urban Environment,10.0,80.0,"500040,2199","4801662,755",Nest Terminated,2018-12-07 00:00:00,48016.0,0.0,10.0,3.0,1.0,0.0,0.0,0.0,0.0,C042,10,2017,3841.0,OCT,Punta Galea,0.0,78.3,0.813775045,0.306401953,0.187142066,11.0,7.0,22.8,0.6,6.0,10.1,17.2,29.6,21.1,13.7,15.8,83.9,42.9,2018,Oct,7065.0
1478,2018,2018-09-05 00:00:00,Berango,Vespa Velutina,Urban Environment,15.0,30.0,"500391,4157","4801395,287",Nest Terminated,2018-09-05 00:00:00,48016.0,0.0,10.0,3.0,1.0,0.0,0.0,0.0,0.0,C042,9,2017,3432.0,SET,Punta Galea,0.0,79.4,0.8760076459999999,0.371895746,0.198964931,19.0,14.0,115.6,3.6,24.0,14.0,17.9,29.8,21.1,14.9,15.4,84.2,43.4,2018,Sep,7065.0
1480,2019,2019-09-18 00:00:00,Berango,Vespa Velutina,Urban Environment,2.0,4.0,"500673,7303","4801445,63",Nest Terminated,2019-09-19 00:00:00,48016.0,0.0,10.0,3.0,1.0,0.0,0.0,0.0,0.0,C042,9,2018,3536.0,SET,Punta Galea,0.0,84.5,0.735560195,0.335200279,0.193600872,5.0,3.0,20.1,7.6,12.9,12.57796332,19.8,34.3,23.1,16.8,12.1,99.4,35.5,2019,Sep,713.0
1481,2019,2019-01-10 00:00:00,Berango,Vespa Velutina,Urban Environment,12.0,30.0,"500341,8487","4800783,622",Nest Terminated,2019-02-10 00:00:00,48016.0,0.0,10.0,3.0,1.0,0.0,0.0,0.0,0.0,C042,1,2018,264.0,ENE,Punta Galea,0.0,76.3,0.955095226,0.294268285,0.197087403,23.0,16.0,190.1,1.9,41.3,12.3055412,11.0,19.6,13.7,8.3,21.4,108.4,60.1,2019,Jan,713.0
1482,2019,2019-09-10 00:00:00,Berango,Vespa Velutina,Natural Environment,8.0,40.0,"500166,6534","4800728,314",Nest Terminated,2019-09-10 00:00:00,48016.0,0.0,10.0,3.0,1.0,0.0,0.0,0.0,0.0,C042,9,2018,3536.0,SET,Punta Galea,0.0,84.5,0.735560195,0.335200279,0.193600872,5.0,3.0,20.1,7.6,12.9,12.57796332,19.8,34.3,23.1,16.8,12.1,99.4,35.5,2019,Sep,713.0
1483,2019,2019-10-10 00:00:00,Berango,Vespa Velutina,Natural Environment,1.0,30.0,"500990,0142","4800880,384",Nest Terminated,2019-10-10 00:00:00,48016.0,0.0,10.0,3.0,1.0,0.0,0.0,0.0,0.0,C042,10,2018,3945.0,OCT,Punta Galea,0.0,84.7,0.879383302,0.31568460600000003,0.190335033,12.0,10.0,143.0,3.3,24.2,12.46384976,15.4,29.2,18.8,12.6,18.3,108.0,49.1,2019,Oct,713.0
